Time,Open,High,Low,Close,Volume
"Nov 14, 2017","1,022.59","1,026.81","1,014.15","1,026.00","959,200"
"Nov 13, 2017","1,023.42","1,031.58","1,022.57","1,025.75","885,800"
"Nov 10, 2017","1,026.46","1,030.76","1,025.28","1,028.07","720,000"
"Nov 09, 2017","1,033.99","1,033.99","1,019.67","1,031.26","1,245,200"
"Nov 08, 2017","1,030.52","1,043.52","1,028.45","1,039.85","1,088,700"
"Nov 07, 2017","1,027.27","1,033.97","1,025.13","1,033.33","1,112,300"
"Nov 06, 2017","1,028.99","1,034.87","1,025.00","1,025.90","1,125,200"
"Nov 03, 2017","1,022.11","1,032.65","1,020.31","1,032.48","1,076,400"
"Nov 02, 2017","1,021.76","1,028.09","1,013.01","1,025.58","1,049,000"
"Nov 01, 2017","1,017.21","1,029.67","1,016.95","1,025.50","1,373,400"
"Oct 31, 2017","1,015.22","1,024.00","1,010.42","1,016.64","1,330,700"
"Oct 30, 2017","1,014.00","1,024.97","1,007.50","1,017.11","2,085,100"
"Oct 27, 2017","1,009.19","1,048.39","1,008.20","1,019.27","5,167,700"
"Oct 26, 2017",980.00,987.60,972.20,972.56,"2,042,100"
"Oct 25, 2017",968.37,976.09,960.52,973.33,"1,211,300"
"Oct 24, 2017",970.00,972.23,961.00,970.54,"1,212,200"
"Oct 23, 2017",989.52,989.52,966.12,968.45,"1,478,400"
"Oct 20, 2017",989.44,991.00,984.58,988.20,"1,183,200"
"Oct 19, 2017",986.00,988.88,978.39,984.45,"1,313,600"
"Oct 18, 2017",991.77,996.72,986.97,992.81,"1,057,600"
"Oct 17, 2017",990.29,996.44,988.59,992.18,"1,290,200"
"Oct 16, 2017",992.10,993.91,984.00,992.00,"910,500"
"Oct 13, 2017",992.00,997.21,989.00,989.68,"1,169,800"
"Oct 12, 2017",987.45,994.12,985.00,987.83,"1,262,400"
"Oct 11, 2017",973.72,990.71,972.25,989.25,"1,693,300"
"Oct 10, 2017",980.00,981.57,966.08,972.60,"968,400"
"Oct 09, 2017",980.00,985.42,976.11,977.00,"891,400"
"Oct 06, 2017",966.70,979.46,963.36,978.89,"1,173,900"
"Oct 05, 2017",955.49,970.91,955.18,969.96,"1,213,800"
"Oct 04, 2017",957.00,960.39,950.69,951.68,"952,400"
"Oct 03, 2017",954.00,958.00,949.14,957.79,"888,300"
"Oct 02, 2017",959.98,962.54,947.84,953.27,"1,283,400"
"Sep 29, 2017",952.00,959.79,951.51,959.11,"1,581,000"
"Sep 28, 2017",941.36,950.69,940.55,949.50,"1,020,300"
"Sep 27, 2017",927.74,949.90,927.74,944.49,"2,239,400"
"Sep 26, 2017",923.72,930.82,921.14,924.86,"1,666,900"
"Sep 25, 2017",925.45,926.40,909.70,920.97,"1,856,800"
"Sep 22, 2017",927.75,934.73,926.48,928.53,"1,052,700"
"Sep 21, 2017",933.00,936.53,923.83,932.45,"1,290,600"
"Sep 20, 2017",922.98,933.88,922.00,931.58,"1,669,800"
"Sep 19, 2017",917.42,922.42,912.55,921.81,"936,700"
"Sep 18, 2017",920.01,922.08,910.60,915.00,"1,306,900"
"Sep 15, 2017",924.66,926.49,916.36,920.29,"2,505,400"
"Sep 14, 2017",931.25,932.77,924.00,925.11,"1,397,600"
"Sep 13, 2017",930.66,937.25,929.86,935.09,"1,102,600"
"Sep 12, 2017",932.59,933.48,923.86,932.07,"1,134,400"
"Sep 11, 2017",934.25,938.38,926.92,929.08,"1,267,000"
"Sep 08, 2017",936.49,936.99,924.88,926.50,"1,011,500"
"Sep 07, 2017",931.73,936.41,923.62,935.95,"1,212,700"
"Sep 06, 2017",930.15,930.91,919.27,927.81,"1,527,700"
"Sep 05, 2017",933.08,937.00,921.96,928.45,"1,326,400"
"Sep 01, 2017",941.13,942.48,935.15,937.34,"947,400"
"Aug 31, 2017",931.76,941.98,931.76,939.33,"1,582,600"
"Aug 30, 2017",920.05,930.82,919.65,929.57,"1,301,200"
"Aug 29, 2017",905.10,923.33,905.00,921.29,"1,185,600"
"Aug 28, 2017",916.00,919.24,911.87,913.81,"1,086,500"
"Aug 25, 2017",923.49,925.55,915.50,915.89,"1,053,400"
"Aug 24, 2017",928.66,930.84,915.50,921.28,"1,270,300"
"Aug 23, 2017",921.93,929.93,919.36,927.00,"1,090,200"
"Aug 22, 2017",912.72,925.86,911.47,924.69,"1,166,700"
"Aug 21, 2017",910.00,913.00,903.40,906.66,"943,400"
"Aug 18, 2017",910.31,915.28,907.15,910.67,"1,342,700"
"Aug 17, 2017",925.78,926.86,910.98,910.98,"1,277,200"
"Aug 16, 2017",925.29,932.70,923.45,926.96,"1,006,700"
"Aug 15, 2017",924.23,926.55,919.82,922.22,"883,400"
"Aug 14, 2017",922.53,924.67,918.19,922.67,"1,064,500"
"Aug 11, 2017",907.97,917.78,905.58,914.39,"1,206,800"
"Aug 10, 2017",917.55,919.26,906.13,907.24,"1,824,000"
"Aug 09, 2017",920.61,925.98,917.25,922.90,"1,192,100"
"Aug 08, 2017",927.09,935.81,925.61,926.79,"1,061,600"
"Aug 07, 2017",929.06,931.70,926.50,929.36,"1,032,200"
"Aug 04, 2017",926.75,930.31,923.03,927.96,"1,082,300"
"Aug 03, 2017",930.34,932.24,922.24,923.65,"1,202,500"
"Aug 02, 2017",928.61,932.60,916.68,930.39,"1,824,400"
"Aug 01, 2017",932.38,937.45,929.26,930.83,"1,277,700"
"Jul 31, 2017",941.89,943.59,926.04,930.50,"1,970,100"
"Jul 28, 2017",929.40,943.83,927.50,941.53,"1,846,400"
"Jul 27, 2017",951.78,951.78,920.00,934.09,"3,213,000"
"Jul 26, 2017",954.68,955.00,942.28,947.80,"2,088,300"
"Jul 25, 2017",953.81,959.70,945.40,950.70,"4,661,000"
"Jul 24, 2017",972.22,986.20,970.77,980.34,"3,248,300"
"Jul 21, 2017",962.25,973.23,960.15,972.92,"1,711,000"
"Jul 20, 2017",975.00,975.90,961.51,968.15,"1,624,500"
"Jul 19, 2017",967.84,973.04,964.03,970.89,"1,224,500"
"Jul 18, 2017",953.00,968.04,950.60,965.40,"1,154,000"
"Jul 17, 2017",957.00,960.74,949.24,953.42,"1,165,500"
"Jul 14, 2017",952.00,956.91,948.01,955.99,"1,053,800"
"Jul 13, 2017",946.29,954.45,943.01,947.16,"1,294,700"
"Jul 12, 2017",938.68,946.30,934.47,943.83,"1,532,100"
"Jul 11, 2017",929.54,931.43,922.00,930.09,"1,113,200"
"Jul 10, 2017",921.77,930.38,919.59,928.80,"1,192,800"
"Jul 07, 2017",908.85,921.54,908.85,918.59,"1,637,800"
"Jul 06, 2017",904.12,914.94,899.70,906.69,"1,424,500"
"Jul 05, 2017",901.76,914.51,898.50,911.71,"1,813,900"
"Jul 03, 2017",912.18,913.94,894.79,898.70,"1,709,800"
"Jun 30, 2017",926.05,926.05,908.31,908.73,"2,090,200"
"Jun 29, 2017",929.92,931.26,910.62,917.79,"3,299,200"
"Jun 28, 2017",929.00,942.75,916.00,940.49,"2,721,400"
"Jun 27, 2017",942.46,948.29,926.85,927.33,"2,579,900"
"Jun 26, 2017",969.90,973.31,950.79,952.27,"1,598,400"
"Jun 23, 2017",956.83,966.00,954.20,965.59,"1,527,900"
"Jun 22, 2017",958.70,960.72,954.55,957.09,"941,400"
"Jun 21, 2017",953.64,960.10,950.76,959.45,"1,202,200"
"Jun 20, 2017",957.52,961.62,950.01,950.63,"1,126,000"
"Jun 19, 2017",949.96,959.99,949.05,957.37,"1,533,300"
"Jun 16, 2017",940.00,942.04,931.59,939.78,"3,094,700"
"Jun 15, 2017",933.97,943.34,924.44,942.31,"2,133,100"
"Jun 14, 2017",959.92,961.15,942.25,950.76,"1,489,700"
"Jun 13, 2017",951.91,959.98,944.09,953.40,"2,013,300"
"Jun 12, 2017",939.56,949.35,915.23,942.90,"3,763,500"
"Jun 09, 2017",984.50,984.50,935.63,949.83,"3,309,400"
"Jun 08, 2017",982.35,984.57,977.20,983.41,"1,471,500"
"Jun 07, 2017",980.00,983.98,975.94,980.94,"1,453,900"
"Jun 06, 2017",983.16,988.25,975.14,976.57,"1,814,600"
"Jun 05, 2017",976.55,986.91,975.10,983.68,"1,252,100"
"Jun 02, 2017",969.46,975.88,966.00,975.60,"1,751,000"
"Jun 01, 2017",968.95,971.50,960.01,966.95,"1,410,500"
"May 31, 2017",975.02,979.27,960.18,964.86,"2,448,100"
"May 30, 2017",970.31,976.20,969.49,975.88,"1,466,700"
"May 26, 2017",969.70,974.98,965.03,971.47,"1,252,000"
"May 25, 2017",957.33,972.63,955.47,969.54,"1,660,500"
"May 24, 2017",952.98,955.09,949.50,954.96,"1,024,800"
"May 23, 2017",947.92,951.47,942.58,948.82,"1,270,800"
"May 22, 2017",935.00,941.88,935.00,941.86,"1,120,400"
"May 19, 2017",931.47,937.76,931.00,934.01,"1,393,000"
"May 18, 2017",921.00,933.17,918.75,930.24,"1,596,900"
"May 17, 2017",935.67,939.33,918.14,919.62,"2,362,100"
"May 16, 2017",940.00,943.11,937.58,943.00,"969,500"
"May 15, 2017",932.95,938.25,929.34,937.08,"1,108,100"
"May 12, 2017",931.53,933.44,927.85,932.22,"1,050,600"
"May 11, 2017",925.32,932.53,923.03,930.60,"835,000"
"May 10, 2017",931.98,932.00,925.16,928.78,"1,173,900"
"May 09, 2017",936.95,937.50,929.53,932.17,"1,581,800"
"May 08, 2017",926.12,936.92,925.26,934.30,"1,329,800"
"May 05, 2017",933.54,934.90,925.20,927.13,"1,911,300"
"May 04, 2017",926.07,935.93,924.59,931.66,"1,422,100"
"May 03, 2017",914.86,928.10,912.54,927.04,"1,499,500"
"May 02, 2017",909.62,920.77,909.45,916.44,"1,587,200"
"May 01, 2017",901.94,915.68,901.45,912.57,"2,116,000"
"Apr 28, 2017",910.66,916.85,905.77,905.96,"3,219,500"
"Apr 27, 2017",873.60,875.40,870.38,874.25,"2,026,800"
"Apr 26, 2017",874.23,876.05,867.75,871.73,"1,237,200"
"Apr 25, 2017",865.00,875.00,862.81,872.30,"1,672,000"
"Apr 24, 2017",851.20,863.45,849.86,862.76,"1,372,500"
"Apr 21, 2017",842.88,843.88,840.60,843.19,"1,323,600"
"Apr 20, 2017",841.44,845.20,839.32,841.65,"959,000"
"Apr 19, 2017",839.79,842.22,836.29,838.21,"954,200"
"Apr 18, 2017",834.22,838.93,832.71,836.82,"836,700"
"Apr 17, 2017",825.01,837.75,824.47,837.17,"895,000"
"Apr 13, 2017",822.14,826.38,821.44,823.56,"1,122,400"
"Apr 12, 2017",821.93,826.66,821.02,824.32,"900,500"
